"plotID","species1","species2","species3","species4","species5","species6","species7","species8","species9","species10","assoc1","assoc2","assoc3","assoc4","assoc5","assoc6","assoc7","assoc8","assoc9","assoc10","plotNum"
26,"ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","ABCO","ABCO","ABCO","ABCO","ABCO","ABCO","ABCO","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","CEIN","ABCO","ABCO","ABCO","ABCO","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","ABCO","ABCO","ABCO","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","ABCO","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","ABCO","ABCO","ABCO","ABCO","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","CEIN","PSME","ABCO","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","CEIN","CEIN","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","wood","CEIN","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","wood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","ABCO_seed","ABCO_seed","ABCO_seed","CEIN","ABCO_seed","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","ABCO_seed","wood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_sap","ABCO_sap","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","CEIN","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","CEIN","ABCO_seed","ABCO_seed","ABCO_seed","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","ABCO_sap","PSME_sap","ABCO_sap","ABCO_sap","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_seed","ABCO_seed","ABCO_seed","ABCO_seed","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_seed","ABCO_seed","CEIN","ABCO_seed","litter","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","CEIN","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","CEIN","CEIN","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"CEIN","CEIN","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_sap","PILA_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_sap","ABCO_sap","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_seed","ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_sap","bareground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_sap","ABCO_sap","bareground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"bareground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_sap","ABCO_sap","ABCO_sap","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"wood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,"ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","ABCO_sap","litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CEIN","CEIN","litter",NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CEIN","CEIN","CEIN","CEIN","litter",NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CEIN","CEIN","CEIN","CEIN","litter",NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"ABCO_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"bareground",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"rock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"PILA_seed","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"lupinus_1","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"lupinus_1","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"GADI","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter","rock",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"GADI","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CHFO","CHFO","litter",NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CHFO","CHFO","litter",NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CHFO","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CHFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CADE_sap","CADE_sap","litter",NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CADE_sap","CADE_sap","CADE_sap","litter",NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CHFO","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CHFO","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CADE_deadsap","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"CHFO","litter",NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
28,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCH","ERNU","QUKE","agrostis","ARVI",NA,NA,NA,NA,NA,24
29,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"PTAQ","bark",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"PTAQ","BRTE","litter",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"lessingia","BRTE","litter",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"bareground",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"lessingia","litter",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"lessingia","litter",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"bark",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"lessingia","wood","litter",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"litter","bark",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"BRTE","litter",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"bareground",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"lessingia","litter",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"BRTE","litter",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"lessingia","BRTE","litter",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"lessingia","LUAR","litter",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CHFO","CHFO","CHFO",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"bark",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"wood",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"BRTE","litter",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CEIN","CEIN","BRTE","litter",NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"lessingia","BRTE","litter",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"BRTE","lessingia","BRTE","litter",NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"lessingia","lessingia","bareground",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"PIPO","PIPO","PIPO",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"PIPO","litter",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","litter",NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","litter",NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","wood",NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"bark",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"bark",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CEIN","CEIN","CEIN","CEIN","wood",NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CEIN","CEIN","CEIN","CEIN","CEIN","wood",NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CEIN","CEIN","CEIN","CEIN","CHFO","CHFO","litter",NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","CEIN","CHFO","litter",NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CHFO","CHFO","wood","litter",NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CHFO","CHFO","CHFO","litter",NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CHFO","CHFO","litter",NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"PIPO_SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CHFO","bark",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"PIPO_DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CHFO","CHFO","CHFO","CHFO","litter",NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CHFO","litter",NA,NA,NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
29,"CHFO","CHFO","CHFO","litter",NA,NA,NA,NA,NA,NA,"BRCA","GAER","PSMI","STVI","ARVI","FRCA","PIPO_seed",NA,NA,NA,25
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"wood",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"rock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
3,"litter",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEHE","calystegia","RIRO","SYMO","GAPO","VIPU","DRGL","IRHA","castilleja","SILE",3
