"plotID","plot_type","treeNum","DBH_cm","slope","pitchTubes","exitHoles","activeBranchCanker","inactiveBranchCanker","activeBoleCanker","inactiveBoleCanker","notes","plot_elevation_ft","trans_length","width","percentLive","ribes_50m","ribes_100m","ribes_150m","ribes_200m","plotNum"
25,"random",8,44.9,9,"N","N",0,0,0,0,"multi leaaders, mech, no cones",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",9,50.6,9,"N","N",0,0,0,0,"no cones",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",10,76.6,9,"N","N",0,0,0,0,"FS pitch, deep FS, baby cones",5913,160.8,NA,96,"RIRO","RIRO","RIRO",NA,22
25,"random",11,0,9,"N","N",0,0,0,0,"NM, healthy",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",12,0.2,9,"N","N",0,0,0,0,"NM, healthy",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",13,1.5,9,"N","N",0,0,0,0,"NM",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",14,0,9,"N","N",0,0,0,0,"healthy",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",15,147.9,9,"DEVA","N",0,0,0,0,"SD, bark falling off",5913,160.8,NA,0,"RIRO","RIRO","RIRO",NA,22
25,"random",16,0,9,"N","N",0,0,0,0,"yellow needles",5913,160.8,NA,90,"RIRO","RIRO","RIRO",NA,22
25,"random",17,0,9,"N","N",0,0,0,0,"yellow needles",5913,160.8,NA,94,"RIRO","RIRO","RIRO",NA,22
25,"random",18,0,9,"N","N",0,0,0,0,"bottom browning needles, NM",5913,160.8,NA,95,"RIRO","RIRO","RIRO",NA,22
25,"random",19,0,9,"N","N",0,0,0,0,"yellow needles",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",20,0,9,"N","N",0,0,0,0,"yellow needles",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",21,0,9,"N","N",0,0,0,0,NA,5913,160.8,NA,98,"RIRO","RIRO","RIRO",NA,22
25,"random",22,190.2,9,"N","N",0,0,0,0,"SD, cat face FS, WB",5913,160.8,NA,0,"RIRO","RIRO","RIRO",NA,22
25,"random",23,0,9,"N","N",0,0,0,0,"NM",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",24,0,9,"N","N",0,0,0,0,"NM, WF",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",25,0,9,"N","N",0,0,0,0,"brown needles",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",26,0,9,"N","N",0,0,0,0,"NM, WF",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",27,0,9,"N","N",0,0,0,0,NA,5913,160.8,NA,98,"RIRO","RIRO","RIRO",NA,22
25,"random",28,0,9,"N","N",0,0,0,0,NA,5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",29,0,9,"N","N",0,0,0,0,"NM",5913,160.8,NA,96,"RIRO","RIRO","RIRO",NA,22
25,"random",30,0,9,"N","N",0,0,0,0,"flaglets, mech, WF",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",31,0,9,"N","N",0,0,0,0,"yellow needles",5913,160.8,NA,98,"RIRO","RIRO","RIRO",NA,22
25,"random",32,0,9,"N","N",0,0,0,0,"NM, WF",5913,160.8,NA,96,"RIRO","RIRO","RIRO",NA,22
25,"random",33,0,9,"N","N",0,0,0,0,"NM",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",34,0,9,"N","N",0,0,0,0,NA,5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",35,1.3,9,"N","N",0,0,0,0,"yellow needles",5913,160.8,NA,94,"RIRO","RIRO","RIRO",NA,22
25,"random",36,0,9,"N","N",0,0,0,0,"brown needles, supp",5913,160.8,NA,94,"RIRO","RIRO","RIRO",NA,22
25,"random",37,134.9,9,"N","N",0,0,0,0,"cat FS, FS pitch, cones, WB",5913,160.8,NA,98,"RIRO","RIRO","RIRO",NA,22
25,"random",38,0,9,"N","N",0,0,0,0,"NM, WF, yellow needles",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",39,0,9,"N","N",0,0,0,0,"yellow needles, mech",5913,160.8,NA,92,"RIRO","RIRO","RIRO",NA,22
25,"random",40,1.4,9,"N","N",0,0,0,0,"yellow needles",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",41,131.9,9,"N","N",0,0,0,0,"thin branches (ipps), baby cones",5913,160.8,NA,98,"RIRO","RIRO","RIRO",NA,22
25,"random",42,0,9,"N","N",0,0,0,0,"NM, WF, yellow needles",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",43,104.3,9,"N","N",0,0,0,0,"SD, WB, bark falling off",5913,160.8,NA,0,"RIRO","RIRO","RIRO",NA,22
25,"random",44,125.5,9,"N","N",0,0,0,0,"baby cones, yellow needles",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",45,0,9,"N","N",0,0,0,0,"yellow needles, growing in CADES",5913,160.8,NA,92,"RIRO","RIRO","RIRO",NA,22
25,"random",46,116.5,9,"N","N",0,0,0,0,"FS pitch, cones, WB, thin branch tips",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",47,75.6,9,"N","N",0,0,0,0,"cat FS, FS pitch, baby cones",5913,160.8,NA,98,"RIRO","RIRO","RIRO",NA,22
25,"random",48,0,9,"N","N",0,0,0,0,"NM, blueish needles",5913,160.8,NA,98,"RIRO","RIRO","RIRO",NA,22
25,"random",49,131.8,9,"N","N",0,0,0,0,"FS pitch, cat FS, WB, cones, yellow needles",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",50,0,9,"N","N",0,0,0,0,"mech, NM, snow mold",5913,160.8,NA,93,"RIRO","RIRO","RIRO",NA,22
25,"random",51,45.4,9,"N","N",0,0,0,0,"mech, FS pitch, flaglets, cones, Dtop",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",52,104.3,9,"N","N",0,0,0,0,"FS pitch, WB, twin dead stem above DBH, cones",5913,160.8,NA,98,"RIRO","RIRO","RIRO",NA,22
25,"random",53,37.3,9,"N","N",0,0,0,0,"lean, WB, SD",5913,160.8,NA,0,"RIRO","RIRO","RIRO",NA,22
25,"random",54,75.7,9,"N","N",0,0,1,0,"multi leaders (one dead), lots of pitch on live leader, yellow needles, baby cones, WPBR",5913,160.8,NA,94,"RIRO","RIRO","RIRO",NA,22
25,"random",55,51.4,9,"N","N",2,0,1,0,"streaming pitch, 3 flags, no cones, thin canopy, WPBR",5913,160.8,NA,92,"RIRO","RIRO","RIRO",NA,22
25,"random",56,83.5,9,"N","N",0,0,0,0,"deep FS, cones",5913,160.8,NA,99,"RIRO","RIRO","RIRO",NA,22
25,"random",57,0,9,"N","N",0,0,0,0,"yellow needles, NM",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",58,0,9,"N","N",0,0,0,0,"yellow needles, NM",5913,160.8,NA,96,"RIRO","RIRO","RIRO",NA,22
25,"random",59,0.8,9,"N","N",0,0,0,0,"yellow needles, NM",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
25,"random",60,1.3,9,"N","N",0,0,0,0,"yellow needles",5913,160.8,NA,98,"RIRO","RIRO","RIRO",NA,22
25,"random",61,85,9,"N","N",0,0,0,0,"WB, WP, bark falling off",5913,160.8,NA,0,"RIRO","RIRO","RIRO",NA,22
25,"random",62,4,9,"N","N",0,0,0,0,"SD",5913,160.8,NA,0,"RIRO","RIRO","RIRO",NA,22
25,"random",63,0,9,"N","N",0,0,0,0,"yellow needles, crook",5913,160.8,NA,97,"RIRO","RIRO","RIRO",NA,22
26,"highseverity",1,0,3,"N","N",0,0,0,0,"winter flecking, bluish tinge",4876,50,30,99,"RIRO",NA,NA,NA,23
26,"highseverity",2,0,3,"N","N",0,0,0,0,"needle miner, winter flecking",4876,50,30,98,"RIRO",NA,NA,NA,23
26,"highseverity",3,1.4,3,"N","N",0,0,0,0,"bluish tinge, needle miner",4876,50,30,95,"RIRO",NA,NA,NA,23
26,"highseverity",4,1.4,3,"N","N",0,0,0,0,"needle miner",4876,50,30,97,"RIRO",NA,NA,NA,23
26,"highseverity",5,0,3,"N","N",0,0,0,0,NA,4876,50,30,98,"RIRO",NA,NA,NA,23
26,"highseverity",6,0,3,"N","N",0,0,0,0,"winter flecking",4876,50,30,98,"RIRO",NA,NA,NA,23
26,"highseverity",7,0,3,"N","N",0,0,0,0,"needle miner",4876,50,30,95,"RIRO",NA,NA,NA,23
26,"highseverity",8,1.4,3,"N","N",0,0,0,0,"needle miner",4876,50,30,97,"RIRO",NA,NA,NA,23
26,"highseverity",9,0.9,3,"N","N",0,0,0,0,"needle miner, winter flecking, yellowing needles",4876,50,30,96,"RIRO",NA,NA,NA,23
26,"highseverity",10,0.5,3,"N","N",0,0,0,0,"needle miner, negative dOut (aprox -10m)",4876,50,30,97,"RIRO",NA,NA,NA,23
26,"highseverity",11,0.5,3,"N","N",0,0,0,0,"needle miner, winter flecking, suppressed",4876,50,30,96,"RIRO",NA,NA,NA,23
26,"highseverity",12,1.3,3,"N","N",0,0,0,0,"needle miner, winter flecking",4876,50,30,97,"RIRO",NA,NA,NA,23
26,"highseverity",13,0.5,3,"N","N",0,0,0,0,"needle miner, yellow-green",4876,50,30,95,"RIRO",NA,NA,NA,23
26,"highseverity",14,2.3,3,"N","N",0,0,0,0,"blue!, winter flecking, needle miner",4876,50,30,96,"RIRO",NA,NA,NA,23
26,"highseverity",15,1.9,3,"N","N",0,0,0,0,"needle miner, winter flecking",4876,50,30,94,"RIRO",NA,NA,NA,23
26,"highseverity",16,0.6,3,"N","N",0,0,0,0,"needle miner, blue",4876,50,30,96,"RIRO",NA,NA,NA,23
26,"highseverity",17,0.7,3,"N","N",0,0,0,0,"needle miner, blue",4876,50,30,98,"RIRO",NA,NA,NA,23
26,"highseverity",18,1.1,3,"N","N",0,0,0,0,"needle miner, blue, winter flecking",4876,50,30,93,"RIRO",NA,NA,NA,23
26,"highseverity",19,0,3,"N","N",0,0,0,0,"needle miner, blue, winter flecking",4876,50,30,97,"RIRO",NA,NA,NA,23
26,"highseverity",20,0,3,"N","N",0,0,0,0,"needle miner, blue, winter flecking",4876,50,30,98,"RIRO",NA,NA,NA,23
26,"highseverity",21,0,3,"N","N",0,0,0,0,"needle miner, blue",4876,50,30,98,"RIRO",NA,NA,NA,23
26,"highseverity",22,0,3,"N","N",0,0,0,0,"needle miner, blue",4876,50,30,98,"RIRO",NA,NA,NA,23
26,"highseverity",23,1,3,"N","N",0,0,0,0,"needle miner, blue, winter flecking, 3m closer to 50m than large ABCO snag; unsure if in",4876,50,30,97,"RIRO",NA,NA,NA,23
26,"highseverity",24,0,3,"N","N",0,0,0,0,"needle miner, 1m from large ABCO snag",4876,50,30,96,"RIRO",NA,NA,NA,23
26,"highseverity",25,0,3,"N","N",0,0,0,0,"needle miner",4876,50,30,97,"RIRO",NA,NA,NA,23
26,"highseverity",26,1.4,3,"N","N",0,0,0,0,"needle miner",4876,50,30,97,"RIRO",NA,NA,NA,23
26,"highseverity",27,1.2,3,"N","N",0,0,0,0,"needle miner, blue, winter flecking, 2.5 leaders",4876,50,30,96,"RIRO",NA,NA,NA,23
26,"highseverity",28,0,3,"N","N",0,0,0,0,"blue!",4876,50,30,99,"RIRO",NA,NA,NA,23
26,"highseverity",29,88.2,3,"N","N",0,0,0,0,"too old to assess, sloughing bark",4876,50,30,0,"RIRO",NA,NA,NA,23
26,"highseverity",30,0.7,3,"N","N",0,0,0,0,"needle miner",4876,50,30,95,"RIRO",NA,NA,NA,23
26,"highseverity",31,0,3,"N","N",0,0,0,0,"needle miner, winter flecking",4876,50,30,94,"RIRO",NA,NA,NA,23
26,"highseverity",32,0,3,"N","N",0,0,0,0,"needle miner, blue",4876,50,30,94,"RIRO",NA,NA,NA,23
26,"highseverity",33,0.7,3,"N","N",0,0,0,0,"needle miner, winter flecking",4876,50,30,97,"RIRO",NA,NA,NA,23
26,"highseverity",34,0.6,3,"N","N",0,0,0,0,"needle miner, bluish",4876,50,30,96,"RIRO",NA,NA,NA,23
26,"highseverity",35,2.7,3,"N","N",0,0,0,0,"needle miner",4876,50,30,95,"RIRO",NA,NA,NA,23
26,"highseverity",36,0.5,3,"N","N",0,0,0,0,"needle miner, bluish",4876,50,30,95,"RIRO",NA,NA,NA,23
26,"highseverity",37,0.4,3,"N","N",0,0,0,0,"needle miner",4876,50,30,96,"RIRO",NA,NA,NA,23
26,"highseverity",38,92.5,3,"N","DEND",0,0,0,0,"too old to assess",4876,50,30,0,"RIRO",NA,NA,NA,23
26,"highseverity",39,0,3,"N","N",0,0,0,0,"needle miner, winter flecking, dark green",4876,50,30,97,"RIRO",NA,NA,NA,23
28,"random",1,3.1,20,"N","N",3,1,1,0,"needle miner, winter flecking, dio moth, old dead branch tip, twig beetle",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",2,0.4,20,"N","N",0,0,0,0,"winter flecking",5741,71,50,95,"N","RIRO",NA,NA,24
28,"random",3,0.4,20,"N","N",0,0,0,0,"new leader, winter flecking, needle miner",5741,71,50,97,"N","RIRO",NA,NA,24
28,"random",4,13.2,20,"N","N",2,1,1,0,"winter flecking, dead branch tips, 2 old Dtop with bole canker, dio moth on branch canker, 2 intertwined leaders, bole canker may have aecia",5741,71,50,96,"N","RIRO",NA,NA,24
28,"random",5,0,20,"N","N",0,0,0,0,"winter flecking, trident leader",5741,71,50,93,"N","RIRO",NA,NA,24
28,"random",6,0,20,"N","N",0,0,0,0,"winter flecking",5741,71,50,96,"N","RIRO",NA,NA,24
28,"random",7,1.2,20,"N","N",0,0,0,0,"old DTOP, new leader, winter flecking, needle miner",5741,71,50,97,"N","RIRO",NA,NA,24
28,"random",8,0,20,"N","N",0,0,0,0,"winter flecking",5741,71,50,95,"N","RIRO",NA,NA,24
28,"random",9,0,20,"N","N",0,0,0,0,"needle miner, winter flecking",5741,71,50,97,"N","RIRO",NA,NA,24
28,"random",10,75,20,"N","N",0,0,0,0,NA,5741,71,50,0,"N","RIRO",NA,NA,24
28,"random",11,0.6,20,"N","N",0,0,0,0,"winter flecking",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",12,0,20,"N","N",0,0,0,0,"needle miner",5741,71,50,97,"N","RIRO",NA,NA,24
28,"random",13,19.9,20,"N","N",0,0,0,0,"1 side suppressed",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",14,83.4,20,"N","N",0,0,0,0,"peeling bark, pitch tubes very low but small and gray-ish",5741,71,50,0,"N","RIRO",NA,NA,24
28,"random",15,25.2,20,"N","DEND",0,0,0,0,"too old to assess",5741,71,50,0,"N","RIRO",NA,NA,24
28,"random",16,0,20,"N","N",0,0,0,0,"BTOP may be eaten, multiple leaders, winter flecking",5741,71,50,96,"N","RIRO",NA,NA,24
28,"random",17,0.1,20,"N","N",0,0,0,0,"winter flecking, yellowing needles",5741,71,50,94,"N","RIRO",NA,NA,24
28,"random",18,0,20,"N","N",0,0,0,0,"winter flecking, yellowing needles, blue-ish",5741,71,50,94,"N","RIRO",NA,NA,24
28,"random",19,0,20,"N","N",0,0,0,0,"winter flecking, yellowing needles",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",20,0,20,"N","N",0,0,0,0,"winter flecking",5741,71,50,95,"N","RIRO",NA,NA,24
28,"random",21,0.7,20,"N","N",0,0,0,0,"blue-ish, needle miner",5741,71,50,99,"N","RIRO",NA,NA,24
28,"random",22,0.4,20,"N","N",0,0,0,0,"scale",5741,71,50,99,"N","RIRO",NA,NA,24
28,"random",23,0.5,20,"N","N",0,0,0,0,"needle miner, winter flecking",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",24,1.5,20,"N","N",0,0,0,0,"very healthy, bright green",5741,71,50,99,"N","RIRO",NA,NA,24
28,"random",25,0,20,"N","N",0,0,0,0,"very green",5741,71,50,99,"N","RIRO",NA,NA,24
28,"random",26,0,20,"N","N",0,0,0,0,"multiple leaders, needle miner, white stuff (JEC photo 3:19 8-7-23)",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",27,0.5,20,"N","N",0,0,0,0,"winter flecking",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",28,0,20,"N","N",0,0,0,0,"a little wavy/slight CROOK, yellow-green",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",29,71.1,20,"N","N",0,0,0,0,"cones (resistance W?)",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",30,78.1,20,"N","N",0,0,0,0,"a few flaglets, cones (resistance W?)",5741,71,50,96,"N","RIRO",NA,NA,24
28,"random",31,101.1,20,"N","N",0,0,0,0,"cones (resistance W?)",5741,71,50,99,"N","RIRO",NA,NA,24
28,"random",32,77.6,20,"N","N",0,0,0,0,"cones (resistance W?)",5741,71,50,99,"N","RIRO",NA,NA,24
28,"random",33,0,20,"N","N",0,0,0,0,"winter flecking, needle miner",5741,71,50,96,"N","RIRO",NA,NA,24
28,"random",34,3.2,20,"N","N",0,0,0,0,"winter flecking, needle miner, old BTOP with multiple new leaders, possible old branch canker (similar to larger sapling with photos on Jenny's phone; may be a beetle?), pitch bubbles around full bole at one height, but no swelling or other symptoms and no clear entry point.",5741,71,50,98,"N","RIRO",NA,NA,24
28,"random",35,0,20,"N","N",0,0,0,0,"sparse due to suppression",5741,71,50,99,"N","RIRO",NA,NA,24
28,"random",36,0,20,"N","N",0,0,0,0,"winter flecking, needle miner",5741,71,50,98,"N","RIRO",NA,NA,24
29,"highseverity",NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,5067,200,NA,NA,"N","N","N","N",25
3,"random",1,33.8,28.1,"N","N",0,0,0,0,"lichen, most branches are gone",7223,100,30,0,"Y","N","N",NA,3
3,"random",2,79.3,28.1,"N","N",0,0,0,0,"lichen, wood borer",7223,100,30,0,"Y","N","N",NA,3
3,"random",3,60.6,28.1,"N","N",0,0,0,0,"lichen, few flaglets, baby cones",7223,100,30,97,"Y","N","N",NA,3
3,"random",4,96.9,28.1,"N","N",0,0,0,0,"lichen, baby cones",7223,100,30,98,"Y","N","N",NA,3
3,"random",5,57.4,28.1,"N","N",0,0,0,0,"full height is 22.2m if you include the dead part, 65% canopy remaining",7223,100,30,98,"Y","N","N",NA,3
3,"random",6,92.2,28.1,"N","N",0,0,0,0,"baby cones",7223,100,30,98,"Y","N","N",NA,3
3,"random",7,81.2,28.1,"N","N",0,0,0,0,"few yellowing needles, baby cones",7223,100,30,96,"Y","N","N",NA,3
3,"random",8,81,28.1,"N","N",0,0,0,0,"baby cones, lichen",7223,100,30,98,"Y","N","N",NA,3
3,"random",9,17.3,28.1,"N","N",0,0,0,0,"growing around log, flaglet, no cones",7223,100,30,98,"Y","N","N",NA,3
3,"random",10,62.8,28.1,"N","N",0,0,0,0,"no cones, couple flaglets",7223,100,30,98,"Y","N","N",NA,3
3,"random",11,100.8,28.1,"N","N",0,0,0,0,"baby cones, lichen, few flaglets",7223,100,30,98,"Y","N","N",NA,3
3,"random",12,110.6,28.1,"N","N",0,0,0,0,"few flaglets, lichen, cones, few high dead branches",7223,100,30,97,"Y","N","N",NA,3
3,"random",13,50.5,28.1,"DEVA_DEPO","DEND",0,0,0,0,"sloughing bark, too old to assess for WPBR",7223,100,30,0,"Y","N","N",NA,3
3,"random",14,55.4,28.1,"DEVA_DEPO","DEND",0,0,0,0,"sloughing bark, too old to assess for WPBR, yellow eggs",7223,100,30,0,"Y","N","N",NA,3
3,"random",15,45.2,28.1,"N","N",0,0,0,0,"no cones",7223,100,30,98,"Y","N","N",NA,3
3,"random",16,94.7,28.1,"N","N",0,0,0,0,"cones, few dead branch tips (twig beetle?) lichen, growing into rock",7223,100,30,97,"Y","N","N",NA,3
3,"random",17,61.9,28.1,"N","N",0,0,0,0,"cones, few dead branch tips (twig beetle?)",7223,100,30,99,"Y","N","N",NA,3
3,"random",18,27.6,28.1,"N","N",0,0,0,0,"bent top, baby cone, few flaglets, lichen",7223,100,30,92,"Y","N","N",NA,3
3,"random",19,60.4,28.1,"N","N",0,0,0,0,"baby cones, lichen",7223,100,30,98,"Y","N","N",NA,3
3,"random",20,102.9,28.1,"N","N",0,0,0,0,"cones, lichen",7223,100,30,98,"Y","N","N",NA,3
3,"random",21,107,28.1,"N","N",0,0,0,0,"cones, lichen, few dead branch tips (twig beetle?)",7223,100,30,98,"Y","N","N",NA,3
3,"random",22,70.5,28.1,"N","N",0,0,0,0,"cones, lichen",7223,100,30,99,"Y","N","N",NA,3
3,"random",23,74.9,28.1,"N","N",0,0,0,0,"baby cones, few flaglets",7223,100,30,98,"Y","N","N",NA,3
3,"random",24,21.7,28.1,"N","N",0,0,0,0,"few flaglets, no cones",7223,100,30,99,"Y","N","N",NA,3
3,"random",25,69,28.1,"DEVA_DEPO","DEND",0,0,0,0,"too broken to assess for WPBR",7223,100,30,0,"Y","N","N",NA,3
3,"random",26,38.8,28.1,"N","N",0,0,0,0,"lichen, no cones",7223,100,30,99,"Y","N","N",NA,3
3,"random",27,85.7,28.1,"DEVA_DEPO","N",0,0,2,0,"DEVA pitch tubes are massive (photos SWA 2:29, JEC 2:32), soon to be beetle kill, yellow pitching and sunken but hard to distinguish due to beetles",7223,100,30,10,"Y","N","N",NA,3
3,"random",28,105.9,28.1,"N","N",0,0,0,0,"cones, lichen",7223,100,30,99,"Y","N","N",NA,3
3,"random",29,67.8,28.1,"N","N",0,0,0,0,"baby cones",7223,100,30,99,"Y","N","N",NA,3
3,"random",30,94.2,28.1,"N","N",0,0,0,0,"baby cones",7223,100,30,99,"Y","N","N",NA,3
3,"random",31,89.6,28.1,"N","N",0,0,0,0,"baby cones, lichen",7223,100,30,98,"Y","N","N",NA,3
3,"random",32,43.2,28.1,"N","N",0,0,0,0,"flaglets, no cones",7223,100,30,96,"Y","N","N",NA,3
3,"random",33,47.7,28.1,"DEPO","DEND",0,0,0,0,"cryptoporus, wood borers, lichen, old trident top",7223,100,30,0,"Y","N","N",NA,3
3,"random",34,56.5,28.1,"DEPO","DEND",0,0,0,0,"crytptoporus, wood borer, too old to assess",7223,100,30,0,"Y","N","N",NA,3
3,"random",35,74.8,28.1,"N","N",0,0,0,0,"lichen, cones, flaglets",7223,100,30,98,"Y","N","N",NA,3
3,"random",36,77.8,28.1,"N","N",0,0,0,0,"lichen, cones, flaglets",7223,100,30,98,"Y","N","N",NA,3
3,"random",37,3.8,28.1,"N","N",0,0,0,0,"flaglets, sparse, suppressed, few swollen branches but healing",7223,100,30,95,"Y","N","N",NA,3
3,"random",38,13,28.1,"N","N",0,0,0,0,"no cones, flaglets, needle miner",7223,100,30,97,"Y","N","N",NA,3
3,"random",39,16.9,28.1,"N","N",0,0,0,0,"lichen, needle miner, baby cone, flaglets",7223,100,30,98,"Y","N","N",NA,3
3,"random",40,18.8,28.1,"N","DEND",0,0,0,0,"lichen, too old to assess",7223,100,30,0,"Y","N","N",NA,3
3,"random",41,72.4,28.1,"DEVA","N",0,0,0,0,"lichen, wood borer, same yellow eggs as tree 14, too old to assess",7223,100,30,0,"Y","N","N",NA,3
3,"random",42,53,28.1,"N","N",0,0,0,0,"too old to assess",7223,100,30,0,"Y","N","N",NA,3
3,"random",43,39.5,28.1,"DEPO","DEND",0,0,0,0,"lichen, sloughing bark, too old to assess",7223,100,30,0,"Y","N","N",NA,3
3,"random",44,91,28.1,"DEPO","DEND",0,0,0,0,"lichen, sloughing bark, too old to assess, cryptoporus",7223,100,30,0,"Y","N","N",NA,3
3,"random",45,37.9,28.1,"N","DEND",0,0,0,0,"lichen, too old to assess",7223,100,30,0,"Y","N","N",NA,3
3,"random",46,63.6,28.1,"N","N",0,0,0,0,"lichen, too old to assess",7223,100,30,0,"Y","N","N",NA,3
3,"random",47,41.3,28.1,"DEVA","DEND",0,0,0,0,"too old to assess",7223,100,30,0,"Y","N","N",NA,3
3,"random",48,61.9,28.1,"DEND","DEND",0,0,0,0,"too old to assess, cryptoporus",7223,100,30,0,"Y","N","N",NA,3
3,"random",49,89,28.1,"DEPO","DEND",0,0,0,0,"wood borer, lichen, too old to assess, cryptoporus",7223,100,30,0,"Y","N","N",NA,3
30,"highseverity",1,126.8,4,"N","N",0,0,0,0,"lots of cones, healthy, but old dead, broken top",6321,200,80,98,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",2,0,4,"N","N",0,0,0,0,"MECH, healing wounds",6321,200,80,80,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",3,140.9,4,"N","DEND",0,0,0,0,"SD, too old to assess",6321,200,80,0,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",4,118.3,4,"N","DEND",0,0,0,0,"SD, FORK, LEAN",6321,200,80,0,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",5,104,4,"N","N",0,0,0,0,"small cones",6321,200,80,98,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",6,115.8,4,"N","N",0,0,0,0,"cones, yellowing needles near top, poss twig beetle, some dead old branch tips",6321,200,80,95,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",7,NA,4,NA,NA,NA,NA,NA,NA,"too old to assess for WPBR and beetles",6321,200,80,0,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",8,NA,4,"N","N",0,0,0,0,"fire scar recorded as low, entered as 1m based on the nearest tree, but this is an estimate as last 5 trees were assessed from 50-200ish meters away.",6321,200,80,98,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",9,NA,4,"N","N",0,0,0,0,"across creek, fire scar recorded as low, entered as 1m based on the nearest tree, but this is an estimate as last 5 trees were assessed from 50-200ish meters away.",6321,200,80,98,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",10,NA,4,"N","N",0,0,0,0,"across creek",6321,200,80,98,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",11,NA,4,"N","N",0,0,0,0,"NA, fire scar recorded as low, entered as 1m based on the nearest tree, but this is an estimate as last 5 trees were assessed from 50-200ish meters away.",6321,200,80,98,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
30,"highseverity",12,NA,4,"N","N",0,0,0,0,"cones, fire scar recorded as low, entered as 1m based on the nearest tree, but this is an estimate as last 5 trees were assessed from 50-200ish meters away.",6321,200,80,96,"RIRO_RINE","RIRO_RINE","RIRO_RINE","RIRO_RINE",26
31,"highseverity",1,NA,12,NA,NA,0,0,0,0,"cones, twig beetle, position estimated with trig (polar coordinates), beetles, exact DBH and fire scar not assessed as we did not reach trees",4810,60,50,96,"NONE",NA,NA,NA,27
31,"highseverity",2,NA,12,NA,NA,0,0,0,0,"old DTOP, cones, position estimated with trig (polar coordinates), beetles, exact DBH and fire scar not assessed as we did not reach trees",4810,60,50,97,"NONE",NA,NA,NA,27
31,"highseverity",3,NA,12,NA,NA,0,0,0,0,"cones, old dead flag not super sus, position estimated with trig (polar coordinates), beetles, exact DBH and fire scar not assessed as we did not reach trees",4810,60,50,97,"NONE",NA,NA,NA,27
